date,text
2020-01-17 08:30:00+00:00,the is a green thread of actions towards clean affordable and secure energy sources sustainable and smart mobility zero pollution and toxic free environment and much more for a climate neutral europe by 
2020-01-17 08:00:52+00:00,making the eu industry greener and healthier the will promote a more circular economy that benefits the consumers and our environment by reducing pollution from industries producing reparable amp recyclable products better informing consumers on products 
2020-01-16 16:37:40+00:00,nature needs us urgently we need to do more faster 
2020-01-16 16:05:00+00:00,new year same goals we are ready to continue working with partners to build a more prosperous world for all little things we do together make a big difference 
2020-01-16 11:25:37+00:00,the eu invests in high speed rail connection in galicia with almost million the line is expected to be operational as of january and will cover km of km high speed railway from madrid to santiago de compostela more 
2020-01-16 11:20:18+00:00,nous d bloquons millions d euros daide humanitaire pour soutenir les populations des r gions touch es par la s cheresse en afrique australe plus sur notre aide pour lafrique australe et l oc an indien 
2020-01-16 11:11:50+00:00,the eu is supporting estonian ride hailing platform with million this will support bolt s research and innovation to improve safety and sustainability of their services and improve urban mobility more 
2020-01-16 11:08:43+00:00,a new addition to the eu genome initiative germany became the st eu country to share genomic data with other health authorities across europe the goal is to improve our disease prevention and medical research more 
2020-01-16 09:00:54+00:00,you plant your idea we help it grow rooftop greenhouses use lost heat from building to feed vegetables and herbs while reducing co emissions discover groof an eu funded project that is already present in countries 
2020-01-16 08:30:31+00:00,greek island goes green with the support of eu funds the island of tilos has developed a new way to produce and consume electricity from renewable sources find out how 
2020-01-16 08:00:02+00:00,it is our duty to use less energy spend it more wisely and generate it from greener sources the is an opportunity to support citizens and businesses to invest more in energy efficient products clean vehicles renewable energy sources for houses
2020-01-16 07:30:02+00:00, today we pay tribute to nicole fontaine european parliament s second female president from to  she would have been years old today she was a champion for peace and womens rights and worked tirelessly on projects related to youth 
2020-01-15 16:12:51+00:00, is an initiative of the european union that gives year olds the opportunity to discover europe through learning experiences this year  more young people will participate under latest round which attracted some  applications from across europe more 
2020-01-15 15:51:03+00:00,quality jobs gender equality a youth guarantee fair minimum wages a european education area we have proposed initiatives at eu level for to build a strong social europe time for action for 
2020-01-15 11:17:01+00:00,this year  year old europeans will travel across europe thanks to passes they will explore the continent discovering its richness diversity and solidarity 
2020-01-15 11:08:26+00:00,we re launching two programmes to boost collaboration and information sharing in the eu building trust and knowledge together is essential for our safety in the digital world more 
2020-01-15 08:05:02+00:00,we are committed to becoming the first climate neutral bloc in the world by  the will improve the well being of people healthier food better public transport alternatives renovated hospitals schools and homes reduced energy bills and much more 
2020-01-15 07:30:01+00:00,we are putting green and sustainable financing at the heart of our economy our investment plan will lead to trillion of investments but no one will be left behind we will mobilise billion to ensure the transition to climate neutrality works for all 
2020-01-14 16:50:43+00:00,eu investment can turn greening of our economy from a challenge into an opportunity see what s already being done supporting social housing lowering car emissions reskilling workers from coal industry regions more 
2020-01-14 16:44:04+00:00,we must show solidarity with the most affected regions in europe to make sure the has a chance to become a reality see how the just transition mechanism will assist them 
2020-01-14 16:40:16+00:00,the future of our companies and industries depends on the transition to low carbon technologies the just transition mechanism will support this 
2020-01-14 16:37:07+00:00,people are at the core of the the just transition mechanism will protect the most vulnerable people across europe in the transition towards the green economy see how it will help 
2020-01-14 16:32:23+00:00,the just transition mechanism will mobilise at least billion through financial support transition plans attractive conditions technical assistance 
2020-01-14 16:27:28+00:00,as a part of the investment plan the just transition mechanism will address the social and economic effects of our transition towards a green economy it will focus on the regions industries and workers facing the greatest challenges in the transition 
2020-01-14 16:21:18+00:00,and what will the investment plan consist of exactly have a look at our diagram 
2020-01-14 16:17:16+00:00,the investment plan will mobilise trillion in green funding over the period of years it will do it through 
2020-01-14 16:12:36+00:00,the european green deal investment plan is our funding mechanism to back the it puts green and sustainable financing at the heart of our investments and financial system more 
2020-01-14 16:05:03+00:00,the transformation ahead of us is unprecedented we want to finance the green transition leaving no one behind press conference on the investment plan and the just transition mechanism with amp 
2020-01-14 15:49:40+00:00, our goal is to be the first climate neutral continent by  if we want to achieve that goal we have to act now we have to implement our policies now watch president ursula on the 
2020-01-14 15:32:00+00:00,today we launch a consultation on fair minimum wages our goal is to hear from social partners on what action is needed in the eu more here 
2020-01-14 15:25:37+00:00, million people are employed in the eu but too many working people still risk poverty president has expressed her wish that every worker in our union has a fair minimum wage that should allow for a decent living wherever they work 
2020-01-14 15:21:42+00:00,as we go through the green and digital transitions and an ageing population we want to ensure that people remain centre stage and that the economy works for them no one should be left behind read more here 
2020-01-14 15:15:39+00:00, action plan to implement the european pillar of social rights child guarantee action plan for the social economy strategy for disability long term vision for rural areas
2020-01-14 15:13:15+00:00,q digital services act green paper on ageing europe s beating cancer plan initiative on roma equality and inclusion european unemployment re insurance scheme
2020-01-14 15:11:50+00:00,q reinforce the youth guarantee updated digital education action plan q consultation period ends platform work summit european education area
2020-01-14 15:09:34+00:00,q consultation on minimum wage european green deal investment plan just transition fund european gender equality strategy binding pay transparency measures update skills agenda for europe industrial strategy smes strategy demography report
2020-01-14 15:07:19+00:00,quality jobs an adequate wage opportunities to improve skills today we propose action at eu level for the months to come to build a strong social europe time for action for 
2020-01-14 14:01:54+00:00,representatives of the european union the united states and japan agree on new ways to strengthen global rules on industrial subsidies this joint statement is an important step toward addressing some fundamental issues distorting global trade 
2020-01-14 09:43:55+00:00,we want to ensure that people remain centre stage and that the economy works for them stay tuned for todays announcement of our agenda for a strong social europe 
2020-01-14 09:08:44+00:00, we are guardians of the treaties and we have the responsibility to give life to the treaties with our daily work president and the college of commissioners took oath before the court of justice of the eu in luxembourg 
2020-01-14 08:15:23+00:00,today we will announce the european green deal investment plan and the just transition mechanism they will pave the way for europe becoming the first climate neutral continent while ensuring that no one is left behind in this transition stay tuned 
2020-01-13 16:39:34+00:00,president and the gave a solemn undertaking before the eu court of justice as i read the words on the oath i imagined to place my hand on the treaties of the eu and on the charter of fundamental rights 
2020-01-13 12:06:00+00:00,up to african partner countries and eu countries will benefit from two projects aiming to support african mobility and enhance the sharing of best practices across a range of disciplines 
2020-01-13 12:03:11+00:00,one of the selected project will focus on the mobility of learners and competence building of teachers and staff in the western balkans it involves associations schools and small and medium businesses in regional partners and eu countries 
2020-01-13 11:59:23+00:00,africa and the western balkans are our political and strategic priority we will support pilot projects to improve the skills of young people teachers and managers in vocational education and training in the partner countries more 
2020-01-13 11:38:47+00:00,eu passenger rights got your back in cases when a trip is delayed or cancelled a luggage is lost and much more it protects you whether you travel by air rail ship or bus make sure you know your passenger rights 
2020-01-13 11:37:18+00:00,the eu is the only area in the world where citizens are protected by a full set of passenger rights only of eu travellers are aware of these rights we need to ensure that eu passenger rights are better known and easier to understand more 
2020-01-12 19:00:45+00:00,wildfires urban nature ai find out what twelve european scientists say are the most urgent actions we need to take in  
2020-01-12 17:24:06+00:00,did you know the eu space programme helps us fight climate change and land planes safely read more in our blog post 
2020-01-12 16:09:00+00:00,pablo and patrice had a clumsy encounter in the spanish mountains with painful consequences but there s good news patrice has access to spanish emergency medical treatment same as pablo thanks to his european health insurance card 
2020-01-12 15:07:00+00:00,another citizens initiative reaches million signatures the initiative minority safepack received the support of million citizens from eu countries find out what happens now 
2020-01-12 14:43:10+00:00,austrian federal chancellor and president meet we will work together on europes major challenges climate digitisation migration brexit and the western balkans this month we also celebrate years of austria as a member of the eu 
2020-01-12 14:00:07+00:00,mobile broadband prices continue to go down in the eu in which countries is it least expensive estonia romania poland italy sweden luxembourg slovenia austria uk more in our study 
2020-01-12 11:00:02+00:00,some people move in search of new opportunities others are forced to escape conflicts or natural disasters explore migration patterns in europe and around the world in our 
2020-01-12 08:26:00+00:00,this week president von der leyen met prime minister boris johnson in london they agreed that the eu and the uk share common values and many interests climate change human rights and security are just a few areas where cooperation on the global stage will be invaluable 
2020-01-11 19:00:00+00:00,eu unemployment at in  lowest since  see for your country
2020-01-11 18:00:52+00:00,the eu supports research top researchers will receive grants of  each to bring the results of their frontier work closer to market more here 
2020-01-11 16:10:23+00:00,this week new eu rules to protect consumers online entered into force they focus on transparency on online marketplaces consumer rights for free digital services ranking of offers consumer reviews price reduction claims and more here 
2020-01-11 14:00:52+00:00,new year new business idea find your future international business partner or get advice on becoming a commercial success thanks to our support network for small and medium businesses more 
2020-01-11 12:00:06+00:00,the eu has provided  million in financing to grupo ruiz to replace its diesel buses with electric and compressed natural gas alternatives the new vehicles will be used in madrid majorca badajoz toledo salamanca murcia 
2020-01-11 09:30:03+00:00, now is the time for us to look forward together it is time for the best and the oldest of friends to build a new future together president spoke this week in london about future the eu uk partnership 
2020-01-10 18:38:33+00:00, sna na europa u svijetu punom izazova a strong europe in a world of challenges we wish the best of luck to croatias first ever presidency of the for the next months 
2020-01-10 12:05:01+00:00,another citizens initiative reaches million signatures now organisers will meet with our representatives within month hearing in the european parliament within months answer within months more here 
2020-01-10 11:30:36+00:00,the european union will organise an international donors conference on february in brussels to support albania after the earthquake in november we want to help albania in its reconstruction more 
2020-01-10 11:22:17+00:00,eu grant for science top researchers will be able to explore practical applications of their findings and bring them closer to the market this completes the third and final round of the  competition more 
2020-01-10 11:19:21+00:00,good news for passengers in the naples region has provided a loan to purchase new electric trains that will help to relieve traffic and reduce pollution in the region more info 
2020-01-10 08:34:49+00:00,yesterday president and the attended the opening ceremony of the croatian eu presidency we wish the best of luck to in the upcoming six months 
2020-01-09 16:03:50+00:00,the eu and belarus signed agreements making it easier for citizens to travel in an orderly and secure manner this is a significant step forward in eu belarus relations more 
2020-01-09 14:13:57+00:00,are you one of more than billion smartphone users using galileo satellite navigation find out if your phone has galileo accuracy 
2020-01-09 13:51:07+00:00,intellectual property rights infringements worldwide cost european firms billions of euros in lost revenue and put thousands of jobs at risk the eu steps up protection of european intellectual property in global markets more here 
2020-01-09 11:48:00+00:00,president von der leyen and the college of commissioners will be in zagreb today and tomorrow for the start of the croatian presidency of president and croatian prime minister will hold a press conference at  tomorrow 
2020-01-09 11:12:49+00:00,making the european transport sector more sustainable is a key component of the we hope to see more companies replacing their polluting vehicles for cleaner alternatives taking advantage of eu financial support more 
2020-01-09 11:06:10+00:00, million in financing to spanish transport company grupo ruiz to replace more polluting diesel buses with electric and compressed natural gas alternatives new green vehicles will be used in madrid majorca badajoz toledo salamanca murcia 
2020-01-09 10:42:27+00:00,president met prime minister boris johnson yesterday to frame the forthcoming discussions on the future relationship between the eu and the uk in her own words this is about old friends new beginnings 
2020-01-09 07:26:00+00:00, years ago the commission led by jacques delors took office during his presidency from january to  he played a key role in shaping the eu single market and paved the way for the euro 
2020-01-08 13:33:29+00:00,the statement by hrvp following the special college meeting is available here 
2020-01-08 13:23:42+00:00,the statement by president after the special college meeting is available here 
2020-01-08 12:07:56+00:00,the full speech by president is available here 
2020-01-08 11:16:44+00:00, old friends new beginnings building another future for the eu uk partnership president ursula speaks at the london school of economics 
2020-01-08 11:11:08+00:00, we express our deepest condolences to all of those who lost their loved ones in the crash of the ukrainian aircraft this morning it is now up to aviation experts to provide answers to this terrible tragedy our thoughts are with the families of the victims 
2020-01-08 08:21:31+00:00,situation in iraq iran wider middle east and libya statements by president ursula and hrvp following the special college meeting 
2020-01-07 16:43:53+00:00,the global sulphur cap for marine fuels entered into force on january  this will help further reduce harmful air pollutants as well as protect people s health around the world more info 
2020-01-07 14:54:58+00:00, our emergency response coordination centre is actively following the situation in australia the eu stands in full solidarity with australians and is ready to assist as needed we are waiting for specified requests 
2020-01-07 11:51:25+00:00,eu countries now have two years to apply the new rules to ensure that you enjoy stronger protection measures more details 
2020-01-07 11:46:15+00:00,the new rules will also provide stronger tools to enforce consumers rights such as compensation for victims of unfair commercial practices more effective penalties for cross border infringements 
2020-01-07 11:43:16+00:00,for every price reduction claim sellers will have to indicate as reference price the lowest price applied within a period of at least days preceding the price reduction announcement 
2020-01-07 11:41:49+00:00,the new rules prohibit traders from reselling event tickets bought through online bots and breaching the limits or other rules set by the primary ticket seller this will ensure that you can purchase your event tickets at fair prices 
2020-01-07 11:39:13+00:00,you will be informed each time the price presented to you online is based on an algorithm taking into account your personal consumer behaviour this will help you to be more aware of the risk that the asking price was increased 
2020-01-07 11:35:13+00:00,do you read online reviews before placing an order new rules prohibit submitting fake reviews or endorsements traders will have to ensure that reviews are genuine by for example only allowing consumers who made a purchase to write a review 
2020-01-07 11:32:22+00:00,platforms will have to inform users about the main criteria determining their ranking of the offers such as price distance or consumer rating they will also have to clearly state whether search results are based on payments received from the listed traders 
2020-01-07 11:19:04+00:00,do you use online cloud services or social media that are for free under the new rules the providers will have to give you clear information about the characteristics of the service the contract duration the termination conditions 
2020-01-07 11:16:18+00:00,you will be informed whether the person selling goods or services online is a trader or a private individual it will also be made clear who is responsible for the delivery or handling the returns this will help you to assess the risks when shopping online 
2020-01-07 11:14:05+00:00,new eu rules to boost and modernise consumer rights enter into force today have a look at ways how they will increase your protection when shopping online 
2020-01-06 11:18:21+00:00,the deadline for applications is january  here are a few reasons backed up by videos from former trainees that explain why you should apply 
2020-01-06 11:03:27+00:00,looking for a life changing experience in  applications for traineeships starting in october at the european commission are now open more info here 
2020-01-05 17:00:15+00:00,climate change is about all of us we have the duty to act and the power to lead the will be a must for the health of our planet and our people and for our economy find out more in our twitter moment 
2020-01-05 13:00:40+00:00,new eu rules mean safer road journeys for everyone as of july  new models of all vehicles are equipped with advanced safety features such as tech to detect drivers drowsiness systems reducing dangerous blind spots on trucks buses more info 
2020-01-05 11:10:00+00:00,the is the beating heart of the eu european citizens now fully embrace the freedoms and opportunities that were only a dream for their parents and grandparents 
2020-01-05 09:30:37+00:00,enjoying your morning coffee it may be stronger than you think for less than the price of one cup youll get and much more for now sit back relax and take a sip and learn what the does for you 
2020-01-05 08:29:00+00:00,what is the eu what are its priorities how can you get eu funding what should you know about living working and travelling in the eu in  learn more about us 
2020-01-04 17:00:35+00:00,ready to slide down a slope climb up a snowy mountain walk on a slippery pavement remember that in case of an emergency you can always dial to get help anywhere in the eu more 
2020-01-04 14:12:48+00:00,new rules for making the eus electricity market work better have entered into force on january the clean energy for all europeans package will ensure secure and affordable supplies to all europeans more info 
2020-01-04 12:01:00+00:00,we moved to another year but the challenge stays the same tackle online disinformation in europe explore our six tips on how you can help us 
2020-01-04 10:00:01+00:00,if you want changestart by supporting a citizens initiative 
2020-01-04 09:00:27+00:00,equality freedom rule of law democracy human rights human dignity european union values are common to eu countries in a society in which inclusion tolerance justice solidarity and non discrimination prevail 
2020-01-04 08:30:01+00:00,enjoy the first weekend of the year with europe s rich natural heritage why not visiting one of the  sites belonging to the largest network of protected areas in the world find a natura site closest to you on our map 
2020-01-04 07:59:42+00:00,today is we are investing in technologies that translate digital information into braille text in about three to five seconds it will enable the visually impaired to access digital content by touch and to work autonomously 
2020-01-03 17:00:39+00:00,we must reduce emissions from road transport and move towards under new eu rules manufacturers will have to meet stricter co emission performance standards for new cars amp vans this will help meet commitments under 
2020-01-03 15:48:50+00:00,cleaner air in the maximum sulphur content of marine fuels is reduced to worldwide for ships from january it will reduce air pollution protect health and the environment more info  
2020-01-03 14:49:16+00:00,excited about your winter holidays avoid unpleasant surprises and check the validity of your travel documents before you leave passport id card find out which documents you must carry in the country you plan to visit 
2020-01-03 10:21:15+00:00, years of the eu motto united in diversity the eu motto first came into use in  it brings eu citizens together to work for peace and prosperity while enriching the continents many different cultures traditions and languages 
2020-01-03 10:03:45+00:00, years of the schengen agreement in  five european countries met on the princesse marie astrid boat near the town of schengen luxembourg they agreed to gradually abolish checks at the borders between them the schengen area was born 
2020-01-03 09:57:38+00:00, years of the european regional development fund the european regional development fund was created in  laying the foundations for today s eu regional policy it aims to strengthen economic and social cohesion in the eu by correcting imbalances between its regions 
2020-01-03 09:34:01+00:00, years of the european free trade association efta is the intergovernmental organisation of iceland liechtenstein norway and switzerland it was set up in by its then seven member states since  and have been part of the eu 
2020-01-03 09:21:45+00:00, and years of the european flag in  the council of europe adopted the blue flag with gold stars as its emblem in  it was adopted by all eu leaders as the official emblem of the european communities later to become the european union 
2020-01-03 09:16:17+00:00, years of the schuman declaration on may  french foreign minister robert schuman proposed to integrate the coal and steel industries of western europe paving the way towards the creation of the eu 
2020-01-03 09:14:31+00:00,in  we will celebrate a number of historic european milestones speeches agreements and key moments that made the eu what it is today get a taste of what s to come 
2020-01-03 08:00:00+00:00,are you looking for a new job this year open to working in another eu country are you an employer who would like to recruit from europe s vast talent pool then visit the eures job portal 
2020-01-02 12:00:09+00:00,driving through harsh winter conditions can be challenging whether you travel at home or abroad remember your car insurance is valid across all eu countries check how it works have a safe journey 
2020-01-02 08:00:00+00:00,in the st days in office the will have put forward a european climate pact a legal instrument to ensure that every worker in has a fair minimum wage binding measures on pay transparency an approach on the human amp ethical implications of ai
2020-01-01 17:00:10+00:00,still looking for a new years resolution how about helping us improve the use of technology for teaching learning at schools in the eu if you are a student teacher or school leader dont hesitate to use our tool 
2020-01-01 15:00:37+00:00,happy new travel list we suggest adding these european capitals as your next stops lisbon green capital rijeka amp galway capitals of culture amiens youth capital malaga amp gothenburg capitals of smart tourism
2020-01-01 13:07:00+00:00,we re welcoming with croatia s st ever presidency guided by the slogan a strong europe in a world of challenges will promote priorities a europe that develops a europe that connects a europe that protects an influential europe
2020-01-01 10:00:02+00:00,were celebrating austria finland and sweden joining the european union on january  these three countries joined bringing the number of eu countries to they were the first new countries to join the eu after the end of the cold war 
2020-01-01 09:00:00+00:00, happy national day slovakia prajeme v etk m pekn sviato n de slovakia joined the eu family in  let s celebrate together with 
2019-12-31 23:01:00+00:00,we wish you a happy new year 
2019-12-31 17:00:00+00:00,send the year off with a statistical bang the top importers of fireworks in the eu are germany the netherlands poland uk czechia
2019-12-31 14:00:01+00:00,planning your new year s resolutions already how about getting to know more the 
2019-12-31 10:00:00+00:00,gifting money this christmas good news cross border transfers in euros in non eurozone countries are now priced the same as domestic payments so a family in sending euros to their child on in will do it without additional fees 
2019-12-31 08:00:02+00:00,celebrating tonight in another eu country your data calls sms will cost the same as you pay at home theres no excuse for not calling your family and friends to wish them a happy new year 
2019-12-30 17:00:05+00:00,in need of a short and sweet holiday read discover what interesting facts our erudite polyglots had to share about their native languages 
2019-12-30 10:00:44+00:00,are you in for some culture this christmas a play an opera or perhaps an art exhibition explore our monitor and find out what the most cultural amp creative cities in europe are culture might be just behind the corner 
2019-12-30 08:00:09+00:00,the most popular winter holiday destinations in the eu in  were spain italy united kingdom austria germany france for more 
2019-12-29 15:30:00+00:00,a young girl gets lost in the forest will she find her connection with nature and her way back home watch oona by zaida bergroth and find out 
2019-12-29 14:30:00+00:00, r ka has been attached to a little music box since her mother passed away but sometimes things don t last long in these times what will happen when it breaks watch hidden values by young filmmakers levente galambos and gerg simon and find out 
2019-12-29 13:30:00+00:00,does the new year have you dreaming of setting up a cutting edge business of your own if so the eu can help you straighten out the finances watch the dream cut vlad muko to find out how bill helped his father reach his full potential as a trendy barber 
2019-12-29 12:30:00+00:00,what if you could travel without leaving your house gisela longs do a europe tour money is tight so her grandchildren devise a plan to raise some funds with unexpected results watch the living hostel a film by matthias hoene 
2019-12-29 11:30:00+00:00,jacek has been waiting for his th birthday to travel around europe but his grandparents fear a greek tragedy and gluten watch the short film conspiracy by young filmmaker magdalena za cka and find out if jacek makes his dreams come true 
2019-12-29 10:30:00+00:00, you have the right to be yourself in the eu a young farmer dreams of becoming a football star but before pursuing his ambition he must face the truth about who he really is watch debut by dalibor matani 
2019-12-29 09:30:30+00:00, its cold outside and youre feeling like binge watching some quality short movies weve got you every hour today we will share an movie for you sit back relax and enjoy 
2019-12-28 16:30:58+00:00,for many of us christmas is the most wonderful time of the year however huge amounts of waste are produced during the festive season turns plastic and paper waste into valuable resources for industries 
2019-12-28 10:40:23+00:00, vive leurope es lebe europa long live europe president in december the new took office with a team coming from different cultures countries and with different backgrounds and political colours get to know them 
2019-12-28 10:35:42+00:00,we said goodbye to president jean claude juncker following years of his mandate he has devoted his heart and his life to the european union his legacy speaks for itself take a look at excerpts from eleven of his speeches 
2019-12-28 10:33:02+00:00,we presented the european green deal our new growth strategy which sets out how to make europe the first climate neutral continent by if you missed the presentation of our have a look at our twitter moment 
2019-12-28 10:18:50+00:00,we expanded our circle of like minded trade partners with new international agreements japan in february singapore in november the eu has in place trade agreements with countries and regions around the world more about deals 
2019-12-28 10:08:05+00:00,we opened a new authority to help enforce eu rules on labour mobility and coordinate social security in a fair and effective way find out more about the european labour authority which started its work in october 
2019-12-28 09:59:08+00:00,we put forward new rights for working parents and carers including measures on paternity leave carers leave flexible working arrangements all you need to know 
2019-12-28 09:47:34+00:00,we said bye bye to overpriced phone calls and sms between eu countries the new maximum prices for all international calls and sms within the eu are cents minute vat for calls and cents vat for sms more 
2019-12-28 09:38:58+00:00,we adopted new rules on single use plastics europe is setting an ambitious reducing marine litter and paving the way for the rest of the world read more 
2019-12-28 09:33:54+00:00,we closing the year remembering the highlights that made ready for a retrospective let s embark on this journey together 
2019-12-28 08:15:20+00:00,fact or fiction it s been another year for myths about the eu we ve compiled our favourite myths about the eu from and the truth about them 
2019-12-27 15:00:23+00:00,europeans businesses trade what they are best at and its no different at christmas check out the top eu exporters of selected christmas goods from ice skates to teddy bears 
2019-12-27 10:00:20+00:00, years since the d day and the battle of normandy our forefathers fought each other in two brutal world wars in the last century we are the first generation to work together for peace and prosperity of all 
2019-12-27 09:55:06+00:00, years of the council of europe the council of europe was founded years ago ensuring ever since the maintenance and further realisation of human rights and fundamental freedoms today it includes member states of which are eu countries 
2019-12-27 09:50:20+00:00, years since the first european elections in  european citizens directly elected the european parliament marking the start of a new democratic era 
2019-12-27 09:46:24+00:00, years of the un convention on the rights of the child we celebrated the th anniversary of the un convention on the rights of the child its the most widely ratified human rights treaty in history that helped transform childrens lives around the world for the better 
2019-12-27 09:40:46+00:00, years since the baltic way around two million people from estonia latvia and lithuania formed a km long human chain demonstrating their unity in their efforts towards freedom they helped overcome divisions and unify europe 
2019-12-27 09:35:04+00:00, years since the velvet revolution years ago students gathered in prague and declared an indefinite strike asking for more democracy their unity inspired europe and the world this peaceful revolution changed the course of history forever 
2019-12-27 09:29:52+00:00, years since the fall of the berlin wall peace solidarity dignity freedom unity europe this year we marked the th anniversary of the fall of the berlin wall a decisive moment in european history 
2019-12-27 09:25:52+00:00, years of the euro born years ago the euro is now the second most important currency in the world it s also a tangible everyday reminder of the freedom and opportunities that the eu brigs 
2019-12-27 09:20:45+00:00, years since the enlargement cyprus czechia estonia hungary latvia lithuania malta poland slovakia and slovenia joined the eu years ago this was largest single enlargement in terms of people and number of countries uniting europe 
2019-12-27 09:17:55+00:00, years of the eu charter of fundamental rights the eu charter of fundamental rights became legally binding on december  it upholds and protects core european values which are reflected across all the eus legal and policy initiatives 
2019-12-27 09:14:31+00:00, years of the treaty of lisbon the treaty of lisbon entered into force on december  making the eu more democratic more efficient and better able to address global problems with one voice such as climate change 
2019-12-27 09:11:57+00:00,in we commemorated several events that shaped the continent we live in today walk with us through history and brush up on some of the roundest anniversaries 
2019-12-27 08:15:37+00:00,wondering what ce marking stands for on the toys you bought as christmas presents find out about toymakers and other manufacturers obligations here 
2019-12-26 17:20:00+00:00,together we made tore down aimed for the explored the frontier of connected more and more and this is just the beginning 
2019-12-26 10:27:14+00:00,more on the s six priorities
2019-12-26 10:19:02+00:00,the record high turnout in the european elections showed the vibrancy of our democracy we must respond by giving europeans a stronger role in decision making we will give a new push for democracy 
2019-12-26 10:12:37+00:00,the world needs eu leadership more than ever to keep engaging with the world as a responsible power to be a force for peace and for positive change we will strive for a stronger europe in the world 
2019-12-26 10:05:23+00:00,a europe that is so proud of its values and its rule of law must be able to come up with an answer that is both humane and effective we will promote our european way of life 
2019-12-26 09:56:09+00:00,we need to play a leading role in the digital age within safe and ethical boundaries innovation needs brains and space to think people who want to shape the future we have all that here in europe we will work to make europe fit for the digital age 
2019-12-26 09:43:45+00:00,the eu economy must work for people quality jobs equal opportunities fair working conditions and inclusion our goal will be to drive eu competitiveness and sustainability they go hand in hand we are working for an economy that works for people 
2019-12-26 09:38:06+00:00,climate change is about all of us we have the duty to act and the power to lead the will be a must for the health of our planet and our people and for our economy we are setting up a european green deal 
2019-12-26 09:36:12+00:00,over the next five years our union will embark on a transformation which will touch every part of our society we have illustrated the six main areas that will drive the european commission led by find them all below 
2019-12-26 08:30:00+00:00,its another gift for you we found an old footage of how brussels celebrated christmas back in  only years before the establishment of our customs union 
2019-12-25 22:00:00+00:00,from us to you we wish you a merry christmas how do you say merry christmas in your language 
2019-12-25 18:00:04+00:00,we want europe s cities to shine and not just during christmas read report about the future challenges amp opportunities for our cities such as climate change ageing and housing 
2019-12-25 15:00:10+00:00,dont go breaking our its not always easy to cook something everyone will like i m lactose intolerant im on a gluten free diet im allergic to nuts steer clear of allergy risks by checking eu food labels when shopping 
2019-12-25 07:30:00+00:00,from to you merry christmas amp seasons greetings 
2019-12-24 18:00:22+00:00,let s celebrate our diversity through music during the holiday season we compiled christmas tracks to make you travel through eu culture while celebrating check out our christmas playlist on eu spotify 
2019-12-24 12:00:04+00:00,driving to your family for christmas or to a festive gig elsewhere the eu rules help keep you safe by improving infrastructures vehicle safety emergency response and much more info have a safe journey 
2019-12-24 09:00:04+00:00,christmas is the time to get together europeans made million long trips in december  twice the number than in november or january the same year find all data 
2019-12-24 08:30:00+00:00,we wish you an equal christmas with those close to your heart 
2019-12-23 11:08:43+00:00,your consumer rights can make the holiday season bright in the eu you can return gifts bought online within days get a product repaired or replaced during a minimum year guarantee period cancel an order if goods are not delivered within days 
2019-12-23 10:24:15+00:00,every christmas we have a galaxy of eye catching toys to choose we never compromise on safety the eu has some of the strictest toy safety requirements in the world especially on the use of chemicals in toys you can be sure your little ones won t be at risk 
2019-12-23 10:02:12+00:00,christmas traditional meals are coming be mindful of not only is wasting food unethical and uneconomical it also depletes the environment of limited natural resources make a positive impact by planning your menu carefully and using up your leftovers 
2019-12-23 09:33:24+00:00, twinkle twinkle little star let s celebrate our diversity through music during the holiday season we compiled christmas tracks to help you find out about our eu cultures check out our christmas playlist on eu spotify 
2019-12-23 09:14:39+00:00,it is your time to shine go green this christmas use reusable bags for your christmas shopping plastic packaging creates a lot of waste and is often difficult to recycle happy plastic free christmas to all 
2019-12-23 09:00:40+00:00,were back what makes us shine our cultures traditions languages and values we must ensure that they become the bedrock for building european society human dignity freedom democracy equality rule of law human rights 
2019-12-23 08:15:00+00:00,look whats baking discover the priorities that will shape the eu for the next years homemade and fresh from the oven 
2019-12-22 17:00:00+00:00,looking for gift ideas for the holidays have fun helping grandma work out what presents her grandchildren have brought her discover more games on our learning corner 
2019-12-22 14:00:29+00:00,travelling in the eu soon dont forget to bring your european health insurance card with you to access emergency public healthcare wherever you are 
2019-12-22 11:00:11+00:00,ready for festive indulgences make christmas a little healthier and avoid eating too much sugar salt and saturated fats more on what to keep in mind when doing groceries in study 
2019-12-22 09:00:12+00:00,today is the shortest day of the year more time to watch the stars and learn about the seven ways you didn t know the programme benefits you 
2019-12-22 08:17:22+00:00,no one would dream of abandoning you during holidays so let s close the year with fresh new series and highlights on our social media platforms follow us on linkedin facebook instagram youtube medium and spotify 
2019-12-21 17:00:04+00:00,going on holiday abroad and want to finish your favourite series when travelling in another eu country your online subscriptions follow you so you can still watch films or sporting events listen to music download e books or play games more 
2019-12-21 16:00:02+00:00,planning going on a ski trip or somewhere warmer don t forget that no matter how you travel during the winter break eu passenger rights have your back more 
2019-12-21 14:04:14+00:00,have you done your christmas shopping yet check out the brand scan chem app with the free app you can check clothing sports equipment toys and more for harmful substances 
2019-12-21 13:15:00+00:00,have you thought about working abroad whether its searching for job opportunities or advice on moving abroad this is a great place to start your search 
2019-12-21 12:02:57+00:00,sending christmas presents to friends and family in other eu countries use our special tool and find the best cross border delivery service for you 
2019-12-21 08:10:20+00:00,all i want for christmas is eu the best gift you can give your or is to spend the holiday season together and if youre travelling don t forget to pack their european pet passport not got one yet 
